content_id,content,subject,sentiment_value
EZVwqPRzrl9UWGHb,Q5 高于 森林 外观 内饰 吊打 森了 以下几点 留意     国产 奥迪   Q5 内部 味道 较大 听说 介意 请 体验       Q5 托森 中差 抛弃 四驱   quattro 看官 体会     Q5 乘坐 内部空间 横向 比森好 纵向 森 轴距 较大 前 悬 宝马 18 新款   Q5L 空间,空间,0
rH1eTb6yuVcDw7CO,加速 买 跑车 带个 涡轮 起步 鸡血 花钱买 suv suv 空间 视野 宽敞 吃苦耐劳 动力 第一位,空间,1
rH1eTb6yuVcDw7CO,加速 买 跑车 带个 涡轮 起步 鸡血 花钱买 suv suv 空间 视野 宽敞 吃苦耐劳 动力 第一位,舒适性,1
rH1eTb6yuVcDw7CO,加速 买 跑车 带个 涡轮 起步 鸡血 花钱买 suv suv 空间 视野 宽敞 吃苦耐劳 动力 第一位,动力,0
Nk9oY80e2wfisctF,我选 森林 空间 坐姿 好点,舒适性,1
St8RUYQfJM5khbdH,谢谢 大神 建议 新森 美版 搭载 WRX 涡轮 版本 混动版 确实 期待 喜欢 LEVORG 动力 空间 太 诱惑 ！ 担心 国内 开惯 汉兰达 换成 低 视线 车子 习惯 犹豫 ING,空间,1
St8RUYQfJM5khbdH,谢谢 大神 建议 新森 美版 搭载 WRX 涡轮 版本 混动版 确实 期待 喜欢 LEVORG 动力 空间 太 诱惑 ！ 担心 国内 开惯 汉兰达 换成 低 视线 车子 习惯 犹豫 ING,动力,1
St8RUYQfJM5khbdH,谢谢 大神 建议 新森 美版 搭载 WRX 涡轮 版本 混动版 确实 期待 喜欢 LEVORG 动力 空间 太 诱惑 ！ 担心 国内 开惯 汉兰达 换成 低 视线 车子 习惯 犹豫 ING,舒适性,0
mP9NoLAxXISEdifM,试驾 xv 森林 傲虎 感觉 xv 开 森林 傲虎 订 傲虎 低配 中控台 空间,动力,1
mP9NoLAxXISEdifM,试驾 xv 森林 傲虎 感觉 xv 开 森林 傲虎 订 傲虎 低配 中控台 空间,空间,1
7Uj536gtAl8HXbzS,说车 空间 蛮大,空间,1
UDxSApokezqg9tbv,说 森林 性价比 低 心态 途观 l 四驱 最低 28 万起 尺寸 轴距 比森大 空间 表现,空间,0
MK5qx0NUE1jhHSnW,花 30 万买个 crv 级别 suv 价格 外观 空间 舒适性 好像 操控 想不出 买 森林 理由,价格,0
MK5qx0NUE1jhHSnW,花 30 万买个 crv 级别 suv 价格 外观 空间 舒适性 好像 操控 想不出 买 森林 理由,空间,0
MK5qx0NUE1jhHSnW,花 30 万买个 crv 级别 suv 价格 外观 空间 舒适性 好像 操控 想不出 买 森林 理由,外观,0
MK5qx0NUE1jhHSnW,花 30 万买个 crv 级别 suv 价格 外观 空间 舒适性 好像 操控 想不出 买 森林 理由,操控,1
LzHitMjg3aNuSJ2y,格子 不高 空间 操控 全时 四驱 森林,空间,0
LzHitMjg3aNuSJ2y,格子 不高 空间 操控 全时 四驱 森林,操控,0
LzHitMjg3aNuSJ2y,格子 不高 空间 操控 全时 四驱 森林,动力,0
xhg2dQXkztb6PWN5,额 想 买 宝马 318 女生 个子 不高 森林 视野 买 后悔 买   a180 奔驰 森林 操控 视野 空间 满意 隔音 胎噪件 15 万 车 听 心烦,操控,1
xhg2dQXkztb6PWN5,额 想 买 宝马 318 女生 个子 不高 森林 视野 买 后悔 买   a180 奔驰 森林 操控 视野 空间 满意 隔音 胎噪件 15 万 车 听 心烦,舒适性,-1
xhg2dQXkztb6PWN5,额 想 买 宝马 318 女生 个子 不高 森林 视野 买 后悔 买   a180 奔驰 森林 操控 视野 空间 满意 隔音 胎噪件 15 万 车 听 心烦,空间,1
Z4fXeVt90PEz5I2b,感觉 台子 尾门 后移 增大 空间,空间,0
7HdUuITX9ti6gCbB,买 这车 看中 几点 轴距 短 拐弯 视野 空间 较大 进口 身份 安全性 高 四驱雪雨 天气 稳健 2.5 排量 油耗 低,舒适性,1
7HdUuITX9ti6gCbB,买 这车 看中 几点 轴距 短 拐弯 视野 空间 较大 进口 身份 安全性 高 四驱雪雨 天气 稳健 2.5 排量 油耗 低,动力,0
1okWMzfVI4uY5Qrm,俩 车 想要 开 舒服 森林 空间 撒野 想要 面子 坐 舒服 安静 点 途观 俩 车 4s 保养 钱 大众 保养 森 2.5 fb 不烧 机油 感觉 保养 说明书 保证 真品 机油 烧 机油 喜欢 开森 不太 喜欢 开途观 涡轮 车 高速 动力 2.0 t 市区 跟车 动力 滞后 跟车 舒服 碰上 加塞,空间,1
1okWMzfVI4uY5Qrm,俩 车 想要 开 舒服 森林 空间 撒野 想要 面子 坐 舒服 安静 点 途观 俩 车 4s 保养 钱 大众 保养 森 2.5 fb 不烧 机油 感觉 保养 说明书 保证 真品 机油 烧 机油 喜欢 开森 不太 喜欢 开途观 涡轮 车 高速 动力 2.0 t 市区 跟车 动力 滞后 跟车 舒服 碰上 加塞,舒适性,1
1okWMzfVI4uY5Qrm,俩 车 想要 开 舒服 森林 空间 撒野 想要 面子 坐 舒服 安静 点 途观 俩 车 4s 保养 钱 大众 保养 森 2.5 fb 不烧 机油 感觉 保养 说明书 保证 真品 机油 烧 机油 喜欢 开森 不太 喜欢 开途观 涡轮 车 高速 动力 2.0 t 市区 跟车 动力 滞后 跟车 舒服 碰上 加塞,动力,0
kq863Cfw0xljgKWI,欧兰德 卖得 不在乎 开开 万公里 挺 省油 满意 空间 不错 过年 丈母娘 家 撸 走 东西   四驱 没试 舍不得 豁 起步 肉 中后 段 力 漆面 太薄 座椅 偏短 支持 特别 后排 太硬 车 老婆 开 喜欢 骑 承载 灵魂 大排,舒适性,-1
kq863Cfw0xljgKWI,欧兰德 卖得 不在乎 开开 万公里 挺 省油 满意 空间 不错 过年 丈母娘 家 撸 走 东西   四驱 没试 舍不得 豁 起步 肉 中后 段 力 漆面 太薄 座椅 偏短 支持 特别 后排 太硬 车 老婆 开 喜欢 骑 承载 灵魂 大排,油耗,1
RDwmM6Bb9ge7HPGa,双叉臂 水平 对置 横向 占用 空间 太 装不下 双叉臂,动力,0
nJbR1iAFjQPma928,当初 买车 看中 森 安全性 车内 味道 空间 算 操控 四驱 兴趣 喜欢 森 外形,安全性,1
nJbR1iAFjQPma928,当初 买车 看中 森 安全性 车内 味道 空间 算 操控 四驱 兴趣 喜欢 森 外形,舒适性,1
nJbR1iAFjQPma928,当初 买车 看中 森 安全性 车内 味道 空间 算 操控 四驱 兴趣 喜欢 森 外形,空间,1
nJbR1iAFjQPma928,当初 买车 看中 森 安全性 车内 味道 空间 算 操控 四驱 兴趣 喜欢 森 外形,操控,0
nJbR1iAFjQPma928,当初 买车 看中 森 安全性 车内 味道 空间 算 操控 四驱 兴趣 喜欢 森 外形,外观,1
OaCAQ9qRtJ7mLUfs,汉兰达 七座 空间 座椅 减震 森林 好些 市内 长途 实用 北方 山区 森林 人会 用武之地,空间,1
OaCAQ9qRtJ7mLUfs,汉兰达 七座 空间 座椅 减震 森林 好些 市内 长途 实用 北方 山区 森林 人会 用武之地,安全性,1
OaCAQ9qRtJ7mLUfs,汉兰达 七座 空间 座椅 减震 森林 好些 市内 长途 实用 北方 山区 森林 人会 用武之地,舒适性,1
sViJCnh5B8lmDdGr,斯巴鲁 定位 新车 设计 酱油 位 外观 偏硬 造型 内饰 更让人 接受 特别 有后 排出 风 USB 充电 空间 中国 市场 一出 预定 ！,空间,1
sViJCnh5B8lmDdGr,斯巴鲁 定位 新车 设计 酱油 位 外观 偏硬 造型 内饰 更让人 接受 特别 有后 排出 风 USB 充电 空间 中国 市场 一出 预定 ！,外观,1
sViJCnh5B8lmDdGr,斯巴鲁 定位 新车 设计 酱油 位 外观 偏硬 造型 内饰 更让人 接受 特别 有后 排出 风 USB 充电 空间 中国 市场 一出 预定 ！,内饰,1
Rm1KHgx06zYCO45G,外观 控 不像 换代 应有 水平 数据 做 打算   内饰 说实话 廉价 感觉   买车 外观 内饰 重点 追崇 驾驶 操控 品质 优势 兼顾 外观 内饰 更好 90% 用户 注重 外观 内饰 例外 ！   斯巴鲁 车主 不让 司机 有太多 落差 真的 解释 不通,外观,-1
Rm1KHgx06zYCO45G,外观 控 不像 换代 应有 水平 数据 做 打算   内饰 说实话 廉价 感觉   买车 外观 内饰 重点 追崇 驾驶 操控 品质 优势 兼顾 外观 内饰 更好 90% 用户 注重 外观 内饰 例外 ！   斯巴鲁 车主 不让 司机 有太多 落差 真的 解释 不通,内饰,-1
NVulUPCWjw2id7Gb,只能 想 照顾 车主 感受 斯巴鲁 真 爱 外观 内饰 多丑 买 ！,外观,-1
NVulUPCWjw2id7Gb,只能 想 照顾 车主 感受 斯巴鲁 真 爱 外观 内饰 多丑 买 ！,内饰,-1
5GQfCFBoSrE8c2N6,自由 小毛病 二者 选 森林 新 RAV4 外观 不错 城市 SUV 四驱 应付 湿滑 铺 装 路面 轻度 越野 路面 斯巴鲁 喜欢 傲虎 奈何 买车 时 钱 上傲 虎 还好 大舅 哥买 傲虎 换车 开,外观,1
QtyozNrR39USdB28,提升 外观 希望 2.5 低配 裸车 高于 25 万,外观,0
QtyozNrR39USdB28,提升 外观 希望 2.5 低配 裸车 高于 25 万,配置,0
dQuhg5vNUnPOtEGV,国内 猪大肠 rav4 外观 内饰 吊打 森林,外观,1
etJ1j8HEMpwBAYf9,颜色   外观 内饰,外观,0
etJ1j8HEMpwBAYf9,颜色   外观 内饰,内饰,0
pU6bHj9aeN0EYWIm,外观 区别 配置,外观,0
pU6bHj9aeN0EYWIm,外观 区别 配置,配置,0
5SuJ46kC8vEIwqUX,可比性 两款 车 途观 属 神牌 国籍 出身高贵 配置 高 动力 强 外观 面子 内饰 经典 森林 众 丝 品牌 国籍 出身 低贱 配置 低 动力 外观 符合 国人 审美 内饰 简陋 森林 人比 途观 多出 操控 视野 四驱 可靠性 这俩 车 风格 不知 纠结,配置,1
5SuJ46kC8vEIwqUX,可比性 两款 车 途观 属 神牌 国籍 出身高贵 配置 高 动力 强 外观 面子 内饰 经典 森林 众 丝 品牌 国籍 出身 低贱 配置 低 动力 外观 符合 国人 审美 内饰 简陋 森林 人比 途观 多出 操控 视野 四驱 可靠性 这俩 车 风格 不知 纠结,动力,1
5SuJ46kC8vEIwqUX,可比性 两款 车 途观 属 神牌 国籍 出身高贵 配置 高 动力 强 外观 面子 内饰 经典 森林 众 丝 品牌 国籍 出身 低贱 配置 低 动力 外观 符合 国人 审美 内饰 简陋 森林 人比 途观 多出 操控 视野 四驱 可靠性 这俩 车 风格 不知 纠结,操控,0
5SuJ46kC8vEIwqUX,可比性 两款 车 途观 属 神牌 国籍 出身高贵 配置 高 动力 强 外观 面子 内饰 经典 森林 众 丝 品牌 国籍 出身 低贱 配置 低 动力 外观 符合 国人 审美 内饰 简陋 森林 人比 途观 多出 操控 视野 四驱 可靠性 这俩 车 风格 不知 纠结,外观,1
5SuJ46kC8vEIwqUX,可比性 两款 车 途观 属 神牌 国籍 出身高贵 配置 高 动力 强 外观 面子 内饰 经典 森林 众 丝 品牌 国籍 出身 低贱 配置 低 动力 外观 符合 国人 审美 内饰 简陋 森林 人比 途观 多出 操控 视野 四驱 可靠性 这俩 车 风格 不知 纠结,内饰,-1
YaRMtmu9cVynQg4p,哥们 二十万 外观 十万 内饰 五十万 操控,外观,0
YaRMtmu9cVynQg4p,哥们 二十万 外观 十万 内饰 五十万 操控,内饰,0
YaRMtmu9cVynQg4p,哥们 二十万 外观 十万 内饰 五十万 操控,操控,1
c5h6QqTZ8gKPsuML,同价位 外观 装,外观,0
FZvgh2U4CAIVLbl0,车友 改 外观 参考 好看,外观,1
nyJGzFRm2ICPx8w9,性能 外观 内饰 其店 服务 最差 最差,外观,0
nyJGzFRm2ICPx8w9,性能 外观 内饰 其店 服务 最差 最差,内饰,0
nyJGzFRm2ICPx8w9,性能 外观 内饰 其店 服务 最差 最差,动力,0
wDEj7ucYJ10l9ao3,客服 搞笑 折叠 两种 价格   一种 150   一种 230   问 客服 两个 区别 回答 外观 问 有没有 区别   回答 外观 230 外观 150 外观 好看 这是 贵在 客服 懒得 回答,外观,0
Z6fJhSRo4IiyXqva,2.5 尊贵 外观 獠牙 前杠 银色 行李架,外观,0
LfSn2v6gxE7iJshI,买 18 款 感觉 19 款 外观 好看,外观,-1
mDSfFwgCryhxZ8VO,后排 出风口 机械 手刹 改 中网 丑 总体 行 低配 棒棒糖 钥匙 不知,配置,0
mDSfFwgCryhxZ8VO,后排 出风口 机械 手刹 改 中网 丑 总体 行 低配 棒棒糖 钥匙 不知,外观,-1
1U9vFxwD2MYTgidN,提中 高配 估计 想 拥有 价格 太低 28 万 猜猜,配置,0
1U9vFxwD2MYTgidN,提中 高配 估计 想 拥有 价格 太低 28 万 猜猜,价格,0
rDBsvWl23wuROIgA,马自达 CX5 xxx 品牌 整套 脚垫 2.5 高配 车上 这套 xxx 品牌 整套 脚垫 安装 非 额外 买 xxx 品牌 整套 脚垫 脚垫 额外 配 laji,配置,0
nEIcfBorYNk3PesL,bba 乞丐 卤素 低配 氙气 高配 led 顶配 矩阵 led 几何 光束 激光灯 成本 越大 售价 越高 价格 高 消费者 买帐 成本 喷 服 我爸 提 森林 论坛 粉丝 宝马 拼 一句 坏话 说不得 坏话,配置,0
l5Sh6a2x3T7MuiOs,发神 高配 四驱 主动 扭力 分配 平常 行驶 轴 动力 分配 算伪 全时 四驱 不像 森林 全系 公路,配置,0
1y2VEwrsWKu3nt5S,13 年 2.5 低配 15 万内 卖 车 北京 车况 不错,配置,0
J8sxd2oBuFCYLaf6,价格 BBA 低配 面子 货 在乎 性能,配置,0
LGTkpHc7YrbNSvFh,一对 森林 人高配 哈曼 卡顿 喇叭,配置,0
Ri9lhapN1d2oMCm5,高配 行驶证 却是 低配 保险杠 4S 坑 随便 张 照片 帮 牌,配置,0
ZcbGUQRTirFxVoH7,4S店   加装   提 最低 配   实在 喜欢 棒棒糖 钥匙,配置,0
HIzxZQEj9aKF5wkC,同价位 2.0 森 2.5 荣放高 配比,配置,0
Jmawoc2vLAGnIik6,查过 几个 品牌 车型 价格 非 要说 买 森林 买 高配 买 几个 品牌 买 低配 说 说 证据,配置,0
7rFY6cwVHPJMgdZX,  2.0 高配 绿色,外观,0
7rFY6cwVHPJMgdZX,  2.0 高配 绿色,配置,0
SPs9lZQNkmxw0Wng,国内 高中低 配 美版 乞丐 喇叭 喇叭 ebay 有人 挂 卖,配置,0
7c4EZwO3NKPR9AfX,  24.98   2.0 高配,配置,0
SfNJay8x0ndWwRIK,红色 2.5 T 大鼻子 帅气,外观,1
XR5GUCnQMJcbDihq,豁牙 子 尾灯 低级 下限,外观,-1
oq4yS5t0xdOzNsHE,尾灯 庆幸 18 款,外观,-1
VdxzHgZ5c2fme49C,尾灯 货车 撞 4s店 新 车上 装 车上,外观,0
1c5lIM8YQh2nf3Sp,2.5 t 2.0 t 难不成 比亚迪 宋 学习 新款 尾灯 比亚迪 真 安心 挣钱 移植 b4,外观,0
GIW4HcymPx2LMVfa,尾灯 新 车上 安,外观,0
oKt25Ce89VTjmx7N,尾灯 烂 俩 ！ 烂 换台 产 熊爪 灯 ！ 质量 估计 不差 好看,外观,0
QS1PmFRVlTrvA53j,WRX 那套 四驱 外 网查 转向 辅助 转弯 帮 内侧 轮带 刹车,操控,0
QS1PmFRVlTrvA53j,WRX 那套 四驱 外 网查 转向 辅助 转弯 帮 内侧 轮带 刹车,安全性,0
81tBZzJFnbW0POR9,刹车 分泵 先建仪 先 原车 轮毂 参数 轮毂 內侧 J 值 ET 多大 匹配 满意 请 采纳,安全性,0
CrzAqO5dEhpus6bT,刹车片 磨损 程度 更换,安全性,0
iYI1yzc5Etu6Mksq,经济 我换 国产 金麒麟 高碳 刹车片 感觉 性价比 高,安全性,0
kaANcn5EYCyhFLPm,简单 升级 型号 235 55R18 轮毂 承受 合适 轮胎 半径 增加 5.5 mm 速度表 更准 刹车 距离 短 弯 极限 更高 舒适性 少量 提高 加速 稍微 慢 一点点 楼主 需求 型号 225 55R18 便宜 点,安全性,0
3A1j5yW9pMmn8K7l,松开 刹车 秒 驻车 时间 车 发生 情况,安全性,0
n73qp8Ct2W60arbm,地下 车库 坡 试过 D 档 松开 刹车 有个 秒钟 时间 溜车 秒 过后 会后 溜个 50 公分 车 好像 变速箱 制住 溜 往前走 踩油门 往前走,安全性,0
Xlw5PdAQZ8cJOhny,刹车 转向 吃力 肯定 磨损,安全性,0
uCV6fkvirDWaAIUw,刹车油 转向 助力 油换 换 完 洗完 感觉 万,安全性,0
r2afZh6vtmRxuHzd,SE 钢圈 WRX 刹车 卡钳 改过 图片 不用 加 垫片 ！,安全性,0
AuG3OD6T4imyMVId,wrx 刹车 原位 安装 不用 加 桥架,安全性,0
NWZk0SKt5su4fM9g,换 刹车片 换 轮胎 换 钢喉,安全性,0
2Snv3lBXMFIZbtER,尖叫 换 尖叫 磨 刹车盘 误导,安全性,0
wJvKkbSIqGWHUBNL,尖叫 换 刹车盘 设计 尖叫 提示 换,安全性,0
HZRpQ2zh5PYmy3AG,对不起 小爷 车不烧 机油 小心 一点 听说 孙 刹车 不太好,安全性,0
dhgp9FVUrsfuHDZ4,N 档不抖 刹车 习惯 提车 胎压 高 踩 刹车 没底 差点 追尾 一年 习惯 减速 提前 松完 油门 轻 踩 刹车 停车 减速 线性 点头 拖拽 感 舒适性 不错 急刹 踩 开 福克斯 轻 踩 刹车 点点头 踩 感觉 力度 强 减速 丢 油门 回 拖感 丢急 挫 几下 估计 调教 偏 运动 原因,安全性,0
6KfD7n3Ua2irkhX1,习惯 德系 踏板 力度 油门 前段 虚位 刹车 前段 贼 灵敏 森则 反其道而行之   森 刹车 软 一段时间 森 刹车 脚感 细腻 适合 微操   这一 冰雪 路面 意义 车时 悠哉悠哉   话说回来 森 刹车 成绩 网上 找到 不算 特别 优秀 一点 不差 真 刹车 软 使点 劲儿 踩,安全性,1
C3zrtYdsERwmvnfP,行驶 半小时 原地 怠速 十分钟 基友会 过百 办法 行驶 半小时 找 一条 车少 小路 反复 轻点 油门 刹车 油门 时速 15 公里 10 米 一脚 刹车 反复 操作 模拟 堵车 路段 机油 温度 百 路况 情况 气温 10 度 以内 机油 冷 机油 温度 90,安全性,0
IV9dWE4KyzO6lUkf,试驾 时 刹车 软 车 提 送个 刹车 顶 事实证明 选错,安全性,-1
lSmpQVDzTO7yILtx,XT 请问 刹车 金麒麟 型号 好像 XT 型号 有所不同 前 刹车 换 牌子 刹车 异响 想 试试,安全性,0
kXGTzbdxJ8gWFI7j,磨光 换 16 款 刹车 偏软,安全性,0
lG9LIuiryRajFKDb,刹车片 报警 16 款 2.0 2.5 万公里,安全性,0
cQCY0K9G4X5Rq3PU,XT 驰鹏 前刹 力道 足 第一次 发错 发了 自吸 2.5 大小 换 包装 标的 3.6 驰鹏 感觉 响 刹车 力道 原厂 稍微 一点点 我选 金麒麟 高碳 款 400 后片 没换,安全性,0
kfzvG8E4yR6CdNmq,变速箱 油 汽油 滤芯 刹车油 火花塞 机油 机滤 清洗 项目 更换 变速箱 油 刹车油 机油 机滤 就行 火花塞 我车 拆下来 一点 积碳 估计 跑 最少 万 洗洗 节气门 行 个人观点,动力,0
Jenhyt4WAlbqx5MV,刹车油 买 斯巴鲁 专用 玩意 钱,安全性,0
anDYVqgx31kG8iE4,耐用 排水 性 胎噪 转弯 操控 刹车 距离 效果 老铁请 说 换胎 想 听听,安全性,0
F5ts8qzcEaB6PQHx,森林 人用 BBS 轮毂   德国 BBS   rg345   锻造 轮毂   100   17   et42   可过 金 B   17 寸   100 孔距   锻造 轮毂   轮毂 轮胎 数据 完美 避开 大四 鲍鱼 刹车   轮毂 配 225   55   17 轮胎 孔距 100 适合 森林 BRT 斯巴鲁 车系 原漆 无伤,安全性,0
KEswt6iR8m4lTfZ1,搭车 轮毂 车卖 BBS 锻造 斯巴鲁 轮毂 轮胎 数据 完美 避开 大四 鲍鱼 刹车   轮毂 配 225   55   17 轮胎 孔距 100 适合 森林 BRT 斯巴鲁 车系 原漆 无伤,安全性,0
GLp8t9HWq6IbFy4v,这车 手动 模式 档杆 D 档时 左 换 入手 动 锁定 档 速度 快时 踩 刹车 长 下坡 大车 时 手动,安全性,0
r6mec1ibKskgaZ3u,说 型号 打开 引擎盖 子 刹车油 盖子 写 12 款 森林 人写 DOT3,安全性,0
sP1Nqeb0C82DRgOw,车 前 几天 卖 10.5 改装 金 B 刹车 BBS 轮毂,安全性,0
qStUlgo4R8c5Zr3C,长期 行驶 大西南 太 在意 刹车 说 全时 驱长 下坡 加油 门 信 反正 信,安全性,0
mIrEVO5XYPABiRlJ,手动挡 路过   踩 刹车 影响 转向   前 轮轴 荷太大 推头 厉害   补油 降档 四个 轮子 制 动力   那种 敏捷 感 开 cvt 永远 明白,安全性,0
FyRCaHEQg7Le9YPs,熬 月底 天太热 开 空调 发现 制冷 只能 修 一并 抬 发动机 修 漏油 换 空调 蒸发器 漏 换 前轮 刹车片 做 两个 召回 项目 材料 工时费 1.7 万 上海 东安 路上 安吉 斯巴鲁 店 开 几周 发现 冷车 怠速 不太稳 转速 高过 1500 2000 转 声音 好像 踩油门 窜 窜 习惯,舒适性,0
FyRCaHEQg7Le9YPs,熬 月底 天太热 开 空调 发现 制冷 只能 修 一并 抬 发动机 修 漏油 换 空调 蒸发器 漏 换 前轮 刹车片 做 两个 召回 项目 材料 工时费 1.7 万 上海 东安 路上 安吉 斯巴鲁 店 开 几周 发现 冷车 怠速 不太稳 转速 高过 1500 2000 转 声音 好像 踩油门 窜 窜 习惯,动力,0
FyRCaHEQg7Le9YPs,熬 月底 天太热 开 空调 发现 制冷 只能 修 一并 抬 发动机 修 漏油 换 空调 蒸发器 漏 换 前轮 刹车片 做 两个 召回 项目 材料 工时费 1.7 万 上海 东安 路上 安吉 斯巴鲁 店 开 几周 发现 冷车 怠速 不太稳 转速 高过 1500 2000 转 声音 好像 踩油门 窜 窜 习惯,安全性,0
AXZzSUqaeb5li7yV,花个 百多 装个 哭 死 狗 刹车 顶 效果,安全性,0
J7cqWLXFIwBSR25P,坡度 自驾 碰到 几次 几十公里 长 下坡 坡度 不算 下坡 松油 门 定速巡航 速度 控制 不住 越来越快 M   定速巡航 速度 稳定 70 刹车 刹车片 早就 过热 失效,安全性,0
EKkGnvrUAyFJM39B,Dixcel 刹车片 ES 吃盘 厉害,安全性,0
MNlbU4WAzI03CLHk,内饰 chou 科技 感 一如既往 差   新增 后排 空调 口 电子 刹车 为啥 液晶屏 复古   前网 辨识 度 高,外观,1
